Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2011","2011","toneladas","64864","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2012","2012","toneladas","65771","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2013","2013","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2014","2014","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2015","2015","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2016","2016","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2017","2017","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2018","2018","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1309","Insecticidas","2019","2019","toneladas","65771","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1990","1990","toneladas","22680","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1991","1991","toneladas","21319","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1992","1992","toneladas","20412","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1993","1993","toneladas","21319","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1994","1994","toneladas","21772","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1995","1995","toneladas","22226","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1996","1996","toneladas","23133","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1997","1997","toneladas","24040","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1998","1998","toneladas","24494","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1999","1999","toneladas","20412","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2000","2000","toneladas","19958","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2001","2001","toneladas","19051","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2002","2002","toneladas","18144","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2003","2003","toneladas","19504","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2004","2004","toneladas","19504","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2005","2005","toneladas","22680","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2006","2006","toneladas","20865","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2007","2007","toneladas","21319","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2008","2008","toneladas","21092","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2009","2009","toneladas","20865","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2010","2010","toneladas","21924","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2011","2011","toneladas","22982","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2012","2012","toneladas","24040","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2013","2013","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2014","2014","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2015","2015","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2016","2016","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2017","2017","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2018","2018","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","840","Estados Unidos de América","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2019","2019","toneladas","24040","F","Estimación FAO"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1990","1990","toneladas","11039","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1991","1991","toneladas","10673","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1992","1992","toneladas","6110","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1993","1993","toneladas","5408","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1994","1994","toneladas","4558","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1995","1995","toneladas","8848","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1996","1996","toneladas","7603","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1997","1997","toneladas","6074","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1998","1998","toneladas","4672","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","1999","1999","toneladas","3250","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2000","2000","toneladas","3103","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2001","2001","toneladas","2488","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2002","2002","toneladas","2308","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2003","2003","toneladas","2224","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2004","2004","toneladas","2460","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2005","2005","toneladas","2506","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2006","2006","toneladas","2140","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2007","2007","toneladas","2101","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2008","2008","toneladas","1254","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2009","2009","toneladas","1121","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2010","2010","toneladas","1033","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2011","2011","toneladas","2486","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2012","2012","toneladas","2897","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2013","2013","toneladas","3318","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2014","2014","toneladas","3484","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2015","2015","toneladas","3324","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2016","2016","toneladas","4461","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2017","2017","toneladas","4506","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2018","2018","toneladas","6180","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1309","Insecticidas","2019","2019","toneladas","6180","F","Estimación FAO"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1990","1990","toneladas","41514","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1991","1991","toneladas","55565","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1992","1992","toneladas","44786","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1993","1993","toneladas","54254","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1994","1994","toneladas","49399","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1995","1995","toneladas","42579","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1996","1996","toneladas","48624","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1997","1997","toneladas","64050","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1998","1998","toneladas","58807","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1999","1999","toneladas","61345","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2000","2000","toneladas","52834","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2001","2001","toneladas","54130","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2002","2002","toneladas","43351","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2003","2003","toneladas","39317","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2004","2004","toneladas","37175","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2005","2005","toneladas","35921","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2006","2006","toneladas","35957","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2007","2007","toneladas","36919","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2008","2008","toneladas","39163","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2009","2009","toneladas","32520","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2010","2010","toneladas","29828","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2011","2011","toneladas","24532","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2012","2012","toneladas","27355","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2013","2013","toneladas","30228","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2014","2014","toneladas","34480","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2015","2015","toneladas","27328","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2016","2016","toneladas","31929","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2017","2017","toneladas","29789","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2018","2018","toneladas","39112","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","250","Francia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2019","2019","toneladas","39112","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1990","1990","toneladas","12074","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1991","1991","toneladas","12279","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1992","1992","toneladas","10336","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1993","1993","toneladas","12344","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1994","1994","toneladas","11739","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1995","1995","toneladas","12233","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1996","1996","toneladas","11932","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1997","1997","toneladas","13493","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1998","1998","toneladas","11966","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","1999","1999","toneladas","10572","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2000","2000","toneladas","8859","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2001","2001","toneladas","8874","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2002","2002","toneladas","10697","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2003","2003","toneladas","11021","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2004","2004","toneladas","12980","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2005","2005","toneladas","12838","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2006","2006","toneladas","12470","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2007","2007","toneladas","13567","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2008","2008","toneladas","13523","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2009","2009","toneladas","10930","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2010","2010","toneladas","10834","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2011","2011","toneladas","11795","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2012","2012","toneladas","10413","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2013","2013","toneladas","8713","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2014","2014","toneladas","9099","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2015","2015","toneladas","10437","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2016","2016","toneladas","10470","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2017","2017","toneladas","11407","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2018","2018","toneladas","10464","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1309","Insecticidas","2019","2019","toneladas","10810","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1990","1990","toneladas","66856","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1991","1991","toneladas","56434","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1992","1992","toneladas","59605","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1993","1993","toneladas","59749","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1994","1994","toneladas","52511","F","Estimación FAO"
